species,gear,year,n,landing,coverage
GBLC,NET,1979,1,746,1
GBLC,NET,1982,1,150192,1
GBLC,TWL,1978,119,5764425,1
GBLC,TWL,1979,72,7304535,1
GBLC,TWL,1980,247,18260573,1
GBLC,TWL,1981,210,15828056,1
GBLC,TWL,1982,219,9197127,1
GRAS,HKL,1978,1,31286,1
GRAS,HKL,1979,29,781540,1
GRAS,HKL,1980,24,630761,1
GRAS,HKL,1981,27,637932,0.888888888888889
GRAS,HKL,1982,29,1775568,1
GRAS,NET,1978,4,67535,1
GRAS,NET,1979,1,746,1
GRAS,NET,1982,1,150192,1
GRAS,TWL,1978,119,5764425,1
GRAS,TWL,1979,72,7304535,1
GRAS,TWL,1980,247,18260573,0.987854251012146
GRAS,TWL,1981,210,15828056,1
GRAS,TWL,1982,219,9197127,0.863013698630137
GSPT,HKL,1978,1,31286,1
GSPT,HKL,1979,29,781540,1
GSPT,HKL,1980,24,630761,1
GSPT,HKL,1981,27,637932,0.962962962962963
GSPT,HKL,1982,29,1775568,1
GSPT,NET,1978,4,67535,1
GSPT,NET,1979,1,746,1
GSPT,NET,1982,1,150192,1
GSPT,TWL,1978,119,5764425,0.991596638655462
GSPT,TWL,1979,72,7304535,1
GSPT,TWL,1980,247,18260573,0.987854251012146
GSPT,TWL,1981,210,15828056,0.980952380952381
GSPT,TWL,1982,219,9197127,0.995433789954338
GSRK,HKL,1978,1,31286,1
GSRK,HKL,1979,29,781540,1
GSRK,HKL,1980,24,630761,1
GSRK,HKL,1981,27,637932,1
GSRK,HKL,1982,29,1775568,1
GSRK,NET,1978,4,67535,1
GSRK,NET,1979,1,746,1
GSRK,NET,1982,1,150192,1
GSRK,TWL,1978,119,5764425,0.983193277310924
GSRK,TWL,1979,72,7304535,0.972222222222222
GSRK,TWL,1980,247,18260573,0.983805668016194
GSRK,TWL,1981,210,15828056,0.995238095238095
GSRK,TWL,1982,219,9197127,0.990867579908676
LCOD,HKL,1978,1,31286,1
LCOD,HKL,1979,29,781540,0.862068965517241
LCOD,HKL,1980,24,630761,0.916666666666667
LCOD,HKL,1981,27,637932,1
LCOD,HKL,1982,29,1775568,1
LCOD,NET,1978,4,67535,0.25
LCOD,NET,1979,1,746,1
LCOD,NET,1982,1,150192,1
LCOD,TWL,1978,119,5764425,0.991596638655462
LCOD,TWL,1979,72,7304535,1
LCOD,TWL,1980,247,18260573,0.94331983805668
LCOD,TWL,1981,210,15828056,0.990476190476191
LCOD,TWL,1982,219,9197127,0.995433789954338
LSPN,HKL,1978,1,31286,1
LSPN,HKL,1979,29,781540,1
LSPN,HKL,1980,24,630761,0.75
LSPN,HKL,1981,27,637932,1
LSPN,HKL,1982,29,1775568,0.96551724137931
LSPN,NET,1978,4,67535,1
LSPN,NET,1979,1,746,1
LSPN,NET,1982,1,150192,1
LSPN,TWL,1978,119,5764425,0.974789915966387
LSPN,TWL,1979,72,7304535,1
LSPN,TWL,1980,247,18260573,0.995951417004049
LSPN,TWL,1981,210,15828056,0.938095238095238
LSPN,TWL,1982,219,9197127,1
MXRF,HKL,1978,1,31286,1
MXRF,HKL,1979,29,781540,1
MXRF,HKL,1980,24,630761,1
MXRF,HKL,1981,27,637932,1
MXRF,HKL,1982,29,1775568,0.96551724137931
MXRF,NET,1978,4,67535,1
MXRF,NET,1979,1,746,1
MXRF,NET,1982,1,150192,0
MXRF,TWL,1978,119,5764425,0.882352941176471
MXRF,TWL,1979,72,7304535,1
MXRF,TWL,1980,247,18260573,0.991902834008097
MXRF,TWL,1981,210,15828056,1
MXRF,TWL,1982,219,9197127,1
OLVE,HKL,1978,1,31286,1
OLVE,HKL,1979,29,781540,0.896551724137931
OLVE,HKL,1980,24,630761,0.916666666666667
OLVE,HKL,1981,27,637932,0.962962962962963
OLVE,HKL,1982,29,1775568,0.96551724137931
OLVE,NET,1978,4,67535,1
OLVE,NET,1979,1,746,1
OLVE,NET,1982,1,150192,1
OLVE,TWL,1978,119,5764425,1
OLVE,TWL,1979,72,7304535,1
OLVE,TWL,1980,247,18260573,1
OLVE,TWL,1981,210,15828056,1
OLVE,TWL,1982,219,9197127,0.995433789954338
POP,HKL,1978,1,31286,1
POP,HKL,1979,29,781540,1
POP,HKL,1980,24,630761,1
POP,HKL,1981,27,637932,1
POP,HKL,1982,29,1775568,1
POP,NET,1978,4,67535,1
POP,NET,1979,1,746,1
POP,NET,1982,1,150192,1
POP,TWL,1978,119,5764425,0.983193277310924
POP,TWL,1979,72,7304535,0.972222222222222
POP,TWL,1980,247,18260573,0.947368421052632
POP,TWL,1981,210,15828056,0.985714285714286
POP,TWL,1982,219,9197127,0.917808219178082
QLBK,HKL,1978,1,31286,1
QLBK,HKL,1979,29,781540,1
QLBK,HKL,1980,24,630761,0.833333333333333
QLBK,HKL,1981,27,637932,1
QLBK,HKL,1982,29,1775568,0.551724137931034
QLBK,NET,1978,4,67535,1
QLBK,NET,1979,1,746,1
QLBK,NET,1982,1,150192,1
QLBK,TWL,1978,119,5764425,0.756302521008403
QLBK,TWL,1979,72,7304535,0.902777777777778
QLBK,TWL,1980,247,18260573,0.825910931174089
QLBK,TWL,1981,210,15828056,1
QLBK,TWL,1982,219,9197127,0.91324200913242
RDBD,HKL,1978,1,31286,1
RDBD,HKL,1979,29,781540,1
RDBD,HKL,1980,24,630761,1
RDBD,HKL,1981,27,637932,1
RDBD,HKL,1982,29,1775568,1
RDBD,NET,1978,4,67535,1
RDBD,NET,1979,1,746,1
RDBD,NET,1982,1,150192,1
RDBD,TWL,1978,119,5764425,0.966386554621849
RDBD,TWL,1979,72,7304535,1
RDBD,TWL,1980,247,18260573,0.963562753036437
RDBD,TWL,1981,210,15828056,0.952380952380952
RDBD,TWL,1982,219,9197127,0.986301369863014
REDS,HKL,1978,1,31286,1
REDS,HKL,1979,29,781540,1
REDS,HKL,1980,24,630761,1
REDS,HKL,1981,27,637932,1
REDS,HKL,1982,29,1775568,1
REDS,NET,1978,4,67535,1
REDS,NET,1979,1,746,1
REDS,NET,1982,1,150192,1
REDS,TWL,1978,119,5764425,1
REDS,TWL,1979,72,7304535,1
REDS,TWL,1980,247,18260573,0.991902834008097
REDS,TWL,1981,210,15828056,0.995238095238095
REDS,TWL,1982,219,9197127,0.990867579908676
REX,HKL,1978,1,31286,0
REX,HKL,1979,29,781540,0.655172413793103
REX,HKL,1980,24,630761,1
REX,HKL,1981,27,637932,1
REX,HKL,1982,29,1775568,0.689655172413793
REX,NET,1978,4,67535,1
REX,NET,1979,1,746,1
REX,NET,1982,1,150192,1
REX,TWL,1978,119,5764425,0.831932773109244
REX,TWL,1979,72,7304535,1
REX,TWL,1980,247,18260573,1
REX,TWL,1981,210,15828056,0.804761904761905
REX,TWL,1982,219,9197127,0.922374429223744
REYE,HKL,1978,1,31286,1
REYE,HKL,1979,29,781540,1
REYE,HKL,1980,24,630761,1
REYE,HKL,1981,27,637932,0.481481481481481
REYE,HKL,1982,29,1775568,1
REYE,NET,1978,4,67535,1
REYE,NET,1979,1,746,1
REYE,NET,1982,1,150192,1
REYE,TWL,1978,119,5764425,1
REYE,TWL,1979,72,7304535,0.972222222222222
REYE,TWL,1980,247,18260573,0.995951417004049
REYE,TWL,1981,210,15828056,0.804761904761905
REYE,TWL,1982,219,9197127,0.945205479452055
ROSY,HKL,1978,1,31286,1
ROSY,HKL,1979,29,781540,1
ROSY,HKL,1980,24,630761,0.958333333333333
ROSY,HKL,1981,27,637932,0.925925925925926
ROSY,HKL,1982,29,1775568,0.96551724137931
ROSY,NET,1978,4,67535,1
ROSY,NET,1979,1,746,1
ROSY,NET,1982,1,150192,1
ROSY,TWL,1978,119,5764425,1
ROSY,TWL,1979,72,7304535,1
ROSY,TWL,1980,247,18260573,1
ROSY,TWL,1981,210,15828056,1
ROSY,TWL,1982,219,9197127,1
RSTN,HKL,1978,1,31286,1
RSTN,HKL,1979,29,781540,1
RSTN,HKL,1980,24,630761,1
RSTN,HKL,1981,27,637932,1
RSTN,HKL,1982,29,1775568,1
RSTN,NET,1978,4,67535,1
RSTN,NET,1979,1,746,1
RSTN,NET,1982,1,150192,1
RSTN,TWL,1978,119,5764425,0.991596638655462
RSTN,TWL,1979,72,7304535,0.986111111111111
RSTN,TWL,1980,247,18260573,1
RSTN,TWL,1981,210,15828056,1
RSTN,TWL,1982,219,9197127,0.990867579908676
SBLY,HKL,1978,1,31286,1
SBLY,HKL,1979,29,781540,1
SBLY,HKL,1980,24,630761,1
SBLY,HKL,1981,27,637932,1
SBLY,HKL,1982,29,1775568,1
SBLY,NET,1978,4,67535,1
SBLY,NET,1979,1,746,1
SBLY,NET,1982,1,150192,1
SBLY,TWL,1978,119,5764425,0.983193277310924
SBLY,TWL,1979,72,7304535,1
SBLY,TWL,1980,247,18260573,1
SBLY,TWL,1981,210,15828056,1
SBLY,TWL,1982,219,9197127,0.990867579908676
SHRP,HKL,1978,1,31286,1
SHRP,HKL,1979,29,781540,1
SHRP,HKL,1980,24,630761,1
SHRP,HKL,1981,27,637932,1
SHRP,HKL,1982,29,1775568,1
SHRP,NET,1978,4,67535,1
SHRP,NET,1979,1,746,1
SHRP,NET,1982,1,150192,1
SHRP,TWL,1978,119,5764425,0.823529411764706
SHRP,TWL,1979,72,7304535,0.972222222222222
SHRP,TWL,1980,247,18260573,0.825910931174089
SHRP,TWL,1981,210,15828056,1
SHRP,TWL,1982,219,9197127,1
SLGR,HKL,1978,1,31286,1
SLGR,HKL,1979,29,781540,0.758620689655172
SLGR,HKL,1980,24,630761,1
SLGR,HKL,1981,27,637932,1
SLGR,HKL,1982,29,1775568,1
SLGR,NET,1978,4,67535,1
SLGR,NET,1979,1,746,1
SLGR,NET,1982,1,150192,0
SLGR,TWL,1978,119,5764425,0.663865546218487
SLGR,TWL,1979,72,7304535,0.958333333333333
SLGR,TWL,1980,247,18260573,0.834008097165992
SLGR,TWL,1981,210,15828056,1
SLGR,TWL,1982,219,9197127,0.771689497716895
SNOS,HKL,1978,1,31286,1
SNOS,HKL,1979,29,781540,1
SNOS,HKL,1980,24,630761,1
SNOS,HKL,1981,27,637932,1
SNOS,HKL,1982,29,1775568,1
SNOS,NET,1978,4,67535,1
SNOS,NET,1979,1,746,1
SNOS,NET,1982,1,150192,1
SNOS,TWL,1978,119,5764425,0.974789915966387
SNOS,TWL,1979,72,7304535,1
SNOS,TWL,1980,247,18260573,0.963562753036437
SNOS,TWL,1981,210,15828056,0.938095238095238
SNOS,TWL,1982,219,9197127,0.963470319634703
SPKL,HKL,1978,1,31286,0
SPKL,HKL,1979,29,781540,0.862068965517241
SPKL,HKL,1980,24,630761,0.875
SPKL,HKL,1981,27,637932,0.814814814814815
SPKL,HKL,1982,29,1775568,0.724137931034483
SPKL,NET,1978,4,67535,0
SPKL,NET,1979,1,746,1
SPKL,NET,1982,1,150192,1
SPKL,TWL,1978,119,5764425,1
SPKL,TWL,1979,72,7304535,1
SPKL,TWL,1980,247,18260573,1
SPKL,TWL,1981,210,15828056,1
SPKL,TWL,1982,219,9197127,0.986301369863014
SSPN,HKL,1978,1,31286,1
SSPN,HKL,1979,29,781540,1
SSPN,HKL,1980,24,630761,1
SSPN,HKL,1981,27,637932,1
SSPN,HKL,1982,29,1775568,1
SSPN,NET,1978,4,67535,1
SSPN,NET,1979,1,746,1
SSPN,NET,1982,1,150192,1
SSPN,TWL,1978,119,5764425,0.991596638655462
SSPN,TWL,1979,72,7304535,1
SSPN,TWL,1980,247,18260573,0.987854251012146
SSPN,TWL,1981,210,15828056,1
SSPN,TWL,1982,219,9197127,0.986301369863014
STAR,HKL,1978,1,31286,1
STAR,HKL,1979,29,781540,0.96551724137931
STAR,HKL,1980,24,630761,1
STAR,HKL,1981,27,637932,0.814814814814815
STAR,HKL,1982,29,1775568,0.931034482758621
STAR,NET,1978,4,67535,1
STAR,NET,1979,1,746,1
STAR,NET,1982,1,150192,1
STAR,TWL,1978,119,5764425,1
STAR,TWL,1979,72,7304535,1
STAR,TWL,1980,247,18260573,0.995951417004049
STAR,TWL,1981,210,15828056,1
STAR,TWL,1982,219,9197127,1
STRK,HKL,1978,1,31286,1
STRK,HKL,1979,29,781540,1
STRK,HKL,1980,24,630761,1
STRK,HKL,1981,27,637932,1
STRK,HKL,1982,29,1775568,1
STRK,NET,1978,4,67535,1
STRK,NET,1979,1,746,1
STRK,NET,1982,1,150192,1
STRK,TWL,1978,119,5764425,0.983193277310924
STRK,TWL,1979,72,7304535,0.958333333333333
STRK,TWL,1980,247,18260573,0.983805668016194
STRK,TWL,1981,210,15828056,1
STRK,TWL,1982,219,9197127,0.968036529680365
SWSP,HKL,1978,1,31286,1
SWSP,HKL,1979,29,781540,1
SWSP,HKL,1980,24,630761,1
SWSP,HKL,1981,27,637932,1
SWSP,HKL,1982,29,1775568,0.758620689655172
SWSP,NET,1978,4,67535,1
SWSP,NET,1979,1,746,1
SWSP,NET,1982,1,150192,1
SWSP,TWL,1978,119,5764425,1
SWSP,TWL,1979,72,7304535,1
SWSP,TWL,1980,247,18260573,0.931174089068826
SWSP,TWL,1981,210,15828056,1
SWSP,TWL,1982,219,9197127,0.949771689497717
TIGR,HKL,1978,1,31286,0
TIGR,HKL,1979,29,781540,0.827586206896552
TIGR,HKL,1980,24,630761,1
TIGR,HKL,1981,27,637932,0.333333333333333
TIGR,HKL,1982,29,1775568,0.655172413793103
TIGR,NET,1978,4,67535,1
TIGR,NET,1979,1,746,1
TIGR,NET,1982,1,150192,1
TIGR,TWL,1978,119,5764425,1
TIGR,TWL,1979,72,7304535,1
TIGR,TWL,1980,247,18260573,0.894736842105263
TIGR,TWL,1981,210,15828056,0.995238095238095
TIGR,TWL,1982,219,9197127,0.977168949771689
URCK,HKL,1978,1,31286,1
URCK,HKL,1979,29,781540,0.96551724137931
URCK,HKL,1980,24,630761,0.958333333333333
URCK,HKL,1981,27,637932,1
URCK,HKL,1982,29,1775568,1
URCK,NET,1978,4,67535,1
URCK,NET,1979,1,746,1
URCK,NET,1982,1,150192,1
URCK,TWL,1978,119,5764425,1
URCK,TWL,1979,72,7304535,0.763888888888889
URCK,TWL,1980,247,18260573,0.870445344129555
URCK,TWL,1981,210,15828056,1
URCK,TWL,1982,219,9197127,1
VRML,HKL,1978,1,31286,1
VRML,HKL,1979,29,781540,0.862068965517241
VRML,HKL,1980,24,630761,0.458333333333333
VRML,HKL,1981,27,637932,0.518518518518518
VRML,HKL,1982,29,1775568,0.655172413793103
VRML,NET,1978,4,67535,1
VRML,NET,1979,1,746,1
VRML,NET,1982,1,150192,1
VRML,TWL,1978,119,5764425,0.983193277310924
VRML,TWL,1979,72,7304535,0.986111111111111
VRML,TWL,1980,247,18260573,0.991902834008097
VRML,TWL,1981,210,15828056,0.990476190476191
VRML,TWL,1982,219,9197127,0.977168949771689
WDOW,HKL,1978,1,31286,1
WDOW,HKL,1979,29,781540,1
WDOW,HKL,1980,24,630761,1
WDOW,HKL,1981,27,637932,1
WDOW,HKL,1982,29,1775568,0.96551724137931
WDOW,NET,1978,4,67535,1
WDOW,NET,1979,1,746,1
WDOW,NET,1982,1,150192,1
WDOW,TWL,1978,119,5764425,0.949579831932773
WDOW,TWL,1979,72,7304535,0.847222222222222
WDOW,TWL,1980,247,18260573,0.8582995951417
WDOW,TWL,1981,210,15828056,0.871428571428571
WDOW,TWL,1982,219,9197127,0.977168949771689
YEYE,HKL,1978,1,31286,1
YEYE,HKL,1979,29,781540,0.896551724137931
YEYE,HKL,1980,24,630761,0.833333333333333
YEYE,HKL,1981,27,637932,0.703703703703704
YEYE,HKL,1982,29,1775568,0.931034482758621
YEYE,NET,1978,4,67535,1
YEYE,NET,1979,1,746,1
YEYE,NET,1982,1,150192,1
YEYE,TWL,1978,119,5764425,0.983193277310924
YEYE,TWL,1979,72,7304535,0.986111111111111
YEYE,TWL,1980,247,18260573,0.97165991902834
YEYE,TWL,1981,210,15828056,0.995238095238095
YEYE,TWL,1982,219,9197127,0.972602739726027
YMTH,HKL,1978,1,31286,0
YMTH,HKL,1979,29,781540,1
YMTH,HKL,1980,24,630761,0.958333333333333
YMTH,HKL,1981,27,637932,1
YMTH,HKL,1982,29,1775568,0.310344827586207
YMTH,NET,1978,4,67535,0.25
YMTH,NET,1979,1,746,0
YMTH,NET,1982,1,150192,1
YMTH,TWL,1978,119,5764425,1
YMTH,TWL,1979,72,7304535,0.986111111111111
YMTH,TWL,1980,247,18260573,0.846153846153846
YMTH,TWL,1981,210,15828056,0.904761904761905
YMTH,TWL,1982,219,9197127,0.584474885844749
YTRK,HKL,1978,1,31286,1
YTRK,HKL,1979,29,781540,0.96551724137931
YTRK,HKL,1980,24,630761,0.916666666666667
YTRK,HKL,1981,27,637932,0.888888888888889
YTRK,HKL,1982,29,1775568,0.96551724137931
YTRK,NET,1978,4,67535,0.75
YTRK,NET,1979,1,746,1
YTRK,NET,1982,1,150192,1
YTRK,TWL,1978,119,5764425,1
YTRK,TWL,1979,72,7304535,1
YTRK,TWL,1980,247,18260573,0.97165991902834
YTRK,TWL,1981,210,15828056,0.966666666666667
YTRK,TWL,1982,219,9197127,0.972602739726027
